PROP_SUB_TYPE_EN,ACTUAL_AREA,COMMON_AREA,ACTUAL_COMMON_AREA,BUILT_UP_AREA,BLD_LEVELS,SHOPS,FLATS,OFFICES,SWIMMING_POOLS,ELEVATORS,CREATION_DATE,IS_OFFPLAN_EN,PRE_REGISTRATION_NUMBER,IS_FREE_HOLD_EN,IS_LEASE_HOLD_EN,FLOORS,ROOMS_EN,CAR_PARKS,LAND_NUMBER,LAND_SUB_NUMBER,LAND_TYPE_EN,MASTER_PROJECT_EN,PROJECT_NUMBER,PROJECT_EN,AREA_EN,ZONE_EN
"Villa","229.09","0.28","219.81","326.62","","","","","","","2026-01-29 12:39:13","Off-Plan","","Free Hold","No","3","5 B/R","2","21590","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:19","Off-Plan","","Free Hold","No","2","4 B/R","2","21641","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:16","Off-Plan","","Free Hold","No","2","4 B/R","2","21621","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","265.16","","","","","","","2026-01-29 12:39:23","Off-Plan","","Free Hold","No","3","5 B/R","2","21655","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","280.8","0.34","269.43","295.57","","","","","","","2026-01-29 12:39:23","Off-Plan","","Free Hold","No","3","5 B/R","2","21657","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","145.92","0.18","140.01","265.16","","","","","","","2026-01-29 12:39:23","Off-Plan","","Free Hold","No","3","5 B/R","2","21657","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:22","Off-Plan","","Free Hold","No","2","4 B/R","2","21652","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","265.16","","","","","","","2026-01-29 12:39:24","Off-Plan","","Free Hold","No","3","5 B/R","2","21660","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","265.16","","","","","","","2026-01-29 12:39:23","Off-Plan","","Free Hold","No","3","5 B/R","2","21655","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","229.38","0.28","220.09","326.62","","","","","","","2026-01-29 12:39:13","Off-Plan","","Free Hold","No","3","5 B/R","2","21591","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","265.16","","","","","","","2026-01-29 12:39:24","Off-Plan","","Free Hold","No","3","5 B/R","2","21659","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:20","Off-Plan","","Free Hold","No","2","4 B/R","2","21645","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","219.6","0.26","210.71","295.57","","","","","","","2026-01-29 12:39:20","Off-Plan","","Free Hold","No","3","5 B/R","2","21644","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","265.16","","","","","","","2026-01-29 12:39:23","Off-Plan","","Free Hold","No","3","5 B/R","2","21655","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:10","Off-Plan","","Free Hold","No","2","4 B/R","2","21569","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:22","Off-Plan","","Free Hold","No","2","4 B/R","2","21652","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:18","Off-Plan","","Free Hold","No","2","4 B/R","2","21636","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","221.63","0.27","212.66","326.62","","","","","","","2026-01-29 12:39:14","Off-Plan","","Free Hold","No","3","5 B/R","2","21606","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:19","Off-Plan","","Free Hold","No","2","4 B/R","2","21640","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","144","0.17","138.17","205.36","","","","","","","2026-01-29 12:39:10","Off-Plan","","Free Hold","No","2","4 B/R","2","21569","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","221.38","0.27","212.42","326.62","","","","","","","2026-01-29 12:39:14","Off-Plan","","Free Hold","No","3","5 B/R","2","21606","","","","4369","DAMAC ISLANDS 2 - ANTIGUA 1","Al Yelayiss 1","Dubai"
"Villa","423.41","0.38","377.22","388.99","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8154","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","420.51","0.53","361.49","388.99","","","","","","","2026-04-02 10:08:57","Ready","","Free Hold","No","3","4 B/R","2","8546","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","298.99","0.38","257.02","323.29","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","3 B/R","2","8569","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","408.27","0.37","363.73","388.99","","","","","","","2026-04-02 10:06:31","Ready","","Free Hold","No","3","4 B/R","2","8012","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","490.76","0.62","421.87","390.25","","","","","","","2026-04-02 10:08:57","Ready","","Free Hold","No","3","4 B/R","2","8502","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","554","0.5","493.56","388.99","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8209","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","509.25","0.64","437.77","390.25","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","4 B/R","2","8678","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","303.47","0.28","270.36","323.29","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","3 B/R","2","8139","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","408.27","0.37","363.73","387","","","","","","","2026-04-02 10:06:31","Ready","","Free Hold","No","3","4 B/R","2","8014","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","388.99","","","","","","","2026-04-02 10:08:56","Ready","","Free Hold","No","3","4 B/R","2","8496","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","404.51","0.51","347.73","388.99","","","","","","","2026-04-02 10:08:57","Ready","","Free Hold","No","3","4 B/R","2","8611","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","364.52","0.46","313.35","323.29","","","","","","","2026-04-02 10:08:55","Ready","","Free Hold","No","3","3 B/R","2","8577","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.38","257.03","323.29","","","","","","","2026-04-02 10:08:56","Ready","","Free Hold","No","3","3 B/R","2","8596","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","455.35","0.58","391.43","388.99","","","","","","","2026-04-02 10:08:53","Ready","","Free Hold","No","3","4 B/R","2","8663","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","410.26","0.52","352.67","388.99","","","","","","","2026-04-02 10:08:52","Ready","","Free Hold","No","3","4 B/R","2","8534","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","388.17","","","","","","","2026-04-02 10:08:57","Ready","","Free Hold","No","3","4 B/R","2","8552","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","388.99","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8192","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","427.75","0.39","381.09","387","","","","","","","2026-04-02 10:06:31","Ready","","Free Hold","No","3","4 B/R","2","8204","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","390.63","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","4 B/R","2","8007","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","465.52","0.42","414.73","388.99","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8164","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","314.36","0.29","280.07","323.29","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8119","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","413.27","0.38","368.18","390.63","","","","","","","2026-04-02 10:06:32","Ready","","Free Hold","No","3","4 B/R","2","8046","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","388.99","","","","","","","2026-04-02 10:08:52","Ready","","Free Hold","No","3","4 B/R","2","8535","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","447.47","0.41","398.65","390.63","","","","","","","2026-04-02 10:06:31","Ready","","Free Hold","No","3","4 B/R","2","8201","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","414.81","0.38","369.56","390.63","","","","","","","2026-04-02 10:06:33","Ready","","Free Hold","No","3","4 B/R","2","8064","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","569.04","0.72","489.17","388.99","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","4 B/R","2","8669","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","390.63","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","4 B/R","2","8004","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","502.33","0.64","431.82","390.25","","","","","","","2026-04-02 10:08:53","Ready","","Free Hold","No","3","4 B/R","2","8545","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","438.93","0.56","377.32","388.99","","","","","","","2026-04-02 10:08:58","Ready","","Free Hold","No","3","4 B/R","2","8525","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","387","","","","","","","2026-04-02 10:08:53","Ready","","Free Hold","No","3","4 B/R","2","8667","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","423.7","0.54","364.23","388.17","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","4 B/R","2","8674","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","411.01","0.37","366.17","388.99","","","","","","","2026-04-02 10:06:32","Ready","","Free Hold","No","3","4 B/R","2","8040","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","441.52","0.4","393.35","388.99","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","4 B/R","2","8162","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","490.79","0.45","437.25","388.99","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","4 B/R","2","8001","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","343.34","0.31","305.88","329.1","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8117","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","311.84","0.28","277.82","323.29","","","","","","","2026-04-02 10:06:29","Ready","","Free Hold","No","3","3 B/R","2","8278","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","303.97","0.28","270.81","329.1","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","3 B/R","2","8237","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","302.24","0.38","259.82","323.29","","","","","","","2026-04-02 10:08:53","Ready","","Free Hold","No","3","3 B/R","2","8653","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","462.14","0.58","397.27","390.25","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","4 B/R","2","8492","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","357.45","0.32","318.45","329.1","","","","","","","2026-04-02 10:06:29","Ready","","Free Hold","No","3","3 B/R","2","8231","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","299","0.27","266.38","323.29","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","3 B/R","2","8080","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","298.99","0.38","257.02","323.29","","","","","","","2026-04-02 10:08:54","Ready","","Free Hold","No","3","3 B/R","2","8563","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","388.99","","","","","","","2026-04-02 10:08:55","Ready","","Free Hold","No","3","4 B/R","2","8506","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","327.3","0.3","291.59","329.1","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","3 B/R","2","8130","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","300.52","0.38","258.34","328.58","","","","","","","2026-04-02 10:08:52","Ready","","Free Hold","No","3","3 B/R","2","8651","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","319.21","0.29","284.39","329.1","","","","","","","2026-04-02 10:06:27","Ready","","Free Hold","No","3","3 B/R","2","8263","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","329.86","0.3","293.87","323.29","","","","","","","2026-04-02 10:06:28","Ready","","Free Hold","No","3","3 B/R","2","8251","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","404.25","0.51","347.51","388.99","","","","","","","2026-04-02 10:08:55","Ready","","Free Hold","No","3","4 B/R","2","8622","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","411.09","0.37","366.24","390.63","","","","","","","2026-04-02 10:06:32","Ready","","Free Hold","No","3","4 B/R","2","8035","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","474.61","0.6","407.99","388.99","","","","","","","2026-04-02 10:08:55","Ready","","Free Hold","No","3","4 B/R","2","8509","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","478.65","0.44","426.43","390.63","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","4 B/R","2","8061","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","307.05","0.28","273.55","329.1","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","3 B/R","2","8137","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","405.8","0.51","348.84","323.29","","","","","","","2026-04-02 10:08:52","Ready","","Free Hold","No","3","3 B/R","2","8642","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","446.65","0.41","397.92","390.63","","","","","","","2026-04-02 10:06:24","Ready","","Free Hold","No","3","4 B/R","2","8000","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.51","343.85","388.99","","","","","","","2026-04-02 10:08:57","Ready","","Free Hold","No","3","4 B/R","2","8499","","Commercial","","4451","Faro 2 The Heights","Al Yelayiss 5","Dubai"
"Villa","409.81","0.37","365.1","390.63","","","","","","","2026-04-02 10:06:30","Ready","","Free Hold","No","3","4 B/R","2","8194","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","343.25","0.31","305.8","323.29","","","","","","","2026-04-02 10:06:25","Ready","","Free Hold","No","3","3 B/R","2","8104","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","400","0.36","356.36","388.99","","","","","","","2026-04-02 10:06:26","Ready","","Free Hold","No","3","4 B/R","2","8009","","Commercial","","4450","Faro The Heights","Al Yelayiss 5","Dubai"
"Villa","572.05","0.96","547.14","525.01","","","","","","","2026-01-27 07:50:11","Ready","","Free Hold","No","3","5 B/R","3","7612","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","601.79","1.01","575.59","525.01","","","","","","","2026-01-27 07:50:11","Ready","","Free Hold","No","3","5 B/R","3","7611","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","561.6","0.95","537.15","443.22","","","","","","","2026-01-27 07:50:12","Ready","","Free Hold","No","3","4 B/R","2","7593","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","602.9","1.02","576.65","443.22","","","","","","","2026-01-27 07:50:11","Ready","","Free Hold","No","3","4 B/R","2","7557","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","570.8","0.96","545.95","525.01","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","5 B/R","3","7605","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","561.6","0.95","537.15","443.22","","","","","","","2026-01-27 07:50:12","Ready","","Free Hold","No","3","4 B/R","2","7640","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","571.77","0.96","546.87","443.22","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","4 B/R","2","7576","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","574.35","0.97","549.34","443.22","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","4 B/R","2","7619","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","561.6","0.95","537.15","443.22","","","","","","","2026-01-27 07:50:12","Ready","","Free Hold","No","3","4 B/R","2","7630","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","583.35","0.98","557.95","525.01","","","","","","","2026-01-27 07:50:11","Ready","","Free Hold","No","3","5 B/R","3","7625","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","601.3","1.01","575.12","443.22","","","","","","","2026-01-27 07:50:11","Ready","","Free Hold","No","3","4 B/R","2","7649","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","575.67","0.97","550.6","525.01","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","5 B/R","3","7597","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","573.38","0.97","548.41","525.01","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","5 B/R","3","7636","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","566.03","0.95","541.38","443.22","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","4 B/R","2","7665","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","561.43","0.95","536.98","525.01","","","","","","","2026-01-27 07:50:11","Ready","","Free Hold","No","3","5 B/R","3","7575","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","591.91","1","566.14","525.01","","","","","","","2026-01-27 07:50:11","Ready","","Free Hold","No","3","5 B/R","3","7615","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","563.32","0.95","538.79","443.22","","","","","","","2026-01-27 07:50:13","Ready","","Free Hold","No","3","4 B/R","2","7573","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
"Villa","566.03","0.95","541.38","525.01","","","","","","","2026-01-27 07:50:12","Ready","","Free Hold","No","3","5 B/R","3","7600","","","","4352","Nad Al Sheba Gardens Phase 12","Nad Al Shiba First","Dubai"
